time,.accel_opening,.max_velocity,.steer_angle,.vehicle_velocity,.direction_switch,.light_signal,.left_winker,.right_winker,.hone_signal
2019/04/05/17:20:59.174872,127,5.37415313721,-10.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.274825,127,5.49016666412,-10.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.374872,127,5.58631467819,-10.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.475003,127,5.66186618805,-10.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.574977,127,5.71624612808,-10.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.674784,127,5.74904060364,-10.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.774768,127,5.76000022888,-20.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.874754,127,5.74904060364,-20.0,0.0,0,0,0,0,0
2019/04/05/17:20:59.974889,127,5.71624612808,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.075047,127,5.66186618805,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.174890,127,5.58631467819,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.274726,127,5.49016666412,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.375047,127,5.37415313721,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.474721,127,5.2391576767,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.574827,127,5.08620786667,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.674740,127,4.91646766663,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.774899,127,4.73122835159,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.876107,127,4.53189992905,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:00.974697,127,4.32000017166,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.074837,127,4.09714078903,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.174724,127,3.86501812935,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.274780,127,3.62539887428,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.374731,127,3.38010668755,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.474896,127,3.13100862503,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.574704,127,2.88000011444,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.674884,127,2.62899136543,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.774958,127,2.37989330292,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.874811,127,2.13460111618,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:01.974760,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.074701,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.174669,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.274850,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.374891,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.474842,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.574793,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.674760,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.774778,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.874739,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:02.974759,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.074639,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.174971,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.274801,127,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.374907,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.474822,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.574759,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.674850,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.774792,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.874852,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:03.974904,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.074826,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.174712,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.274692,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.374691,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.474883,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.574879,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.674973,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.774837,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.874761,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:04.974856,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.074834,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.174763,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.274858,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.374736,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.474794,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.574869,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.674838,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.775509,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.874727,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:05.974834,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.074910,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.174731,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.274830,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.374777,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.474878,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.574741,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.674757,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.774755,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.874627,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:06.974782,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.074687,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.174809,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.274689,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.374639,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.474729,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.574807,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.674867,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.775045,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.874777,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:07.974690,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:08.074804,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:08.174724,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:08.274879,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:08.374717,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:08.474745,0,2.0,-20.0,0.0,0,0,0,0,0
2019/04/05/17:21:08.574913,0,2.0,-20.0,0.0,0,0,0,0,0
