time,.accel_opening,.max_velocity,.steer_angle,.vehicle_velocity,.direction_switch,.light_signal,.left_winker,.right_winker,.hone_signal
2019/04/05/17:20:45.366773,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.376664,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.386793,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.396705,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.408268,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.416647,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.426638,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.436704,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.446702,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.456694,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.466738,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.476583,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.486831,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.496706,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.506783,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.516708,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.526710,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.536717,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.546718,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.556650,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.567343,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.576986,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.586768,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.596832,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.606746,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.616872,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.626844,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.636774,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.646706,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.656625,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.666574,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.678004,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.686805,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.696804,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.706853,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.716780,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.726722,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.736765,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.746725,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.756676,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.766770,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.776637,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.786717,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.796715,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.806732,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.816585,0,2.07999992371,-3.5,0.0,1,0,0,0,0
2019/04/05/17:20:45.826754,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.836619,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.846582,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.856865,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.866754,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.876763,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.886771,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:45.896719,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.906726,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.916797,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:45.926785,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.936718,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.946668,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.956787,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.966773,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:45.976713,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.986828,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:45.996693,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.006706,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.016621,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.026570,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.036641,0,2.07999992371,-3.5,0.0,1,0,0,0,0
2019/04/05/17:20:46.046695,0,2.07999992371,-3.5,0.0,1,0,0,0,0
2019/04/05/17:20:46.056650,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.066722,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.076775,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.086796,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.096648,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.106684,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.116785,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.126759,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.136765,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.146688,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.156696,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.166834,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.176623,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.186853,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.196614,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.206505,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.216550,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.226774,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.236751,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.246613,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.256676,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.266699,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.276627,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.286749,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.296741,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.306833,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.316723,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.326930,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.336680,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.346809,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.356744,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.366803,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.376758,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.386583,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.396705,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.406638,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.416554,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.426683,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.436700,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.446829,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.456717,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.466767,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.476766,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.486737,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.496708,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.506721,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.516799,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.526666,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.536707,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.546692,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.556668,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.566605,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.576670,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.586702,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.596638,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.606825,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.616738,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.626657,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.636725,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.646702,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.656733,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.666701,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.676695,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.686802,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.696724,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.706677,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.716753,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.726795,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.736553,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.746556,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.756584,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.766698,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.776565,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.786699,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.796746,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.806779,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.816701,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.826577,0,2.07999992371,-3.5,0.0,1,0,0,0,0
2019/04/05/17:20:46.836779,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.846590,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.856655,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.866725,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:46.876744,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.886747,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.896783,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.906674,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.916636,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.926546,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.936719,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.946588,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.956679,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:46.966718,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.976718,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:46.986741,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:46.996778,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.006798,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.016860,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.026822,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.036755,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.046775,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.056715,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.066763,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.076693,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.086709,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.096730,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.106511,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.116555,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.126648,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.136644,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.146801,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.156702,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.166806,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.176726,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.186683,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.196762,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.206782,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.216660,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.226762,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.236748,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.246775,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.256683,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.266728,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.276707,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.286596,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.296742,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.306827,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.316686,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.326702,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.336698,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.346659,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.356713,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.366799,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.376782,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.386775,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.396712,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.406794,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.416692,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.426686,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.436728,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.446780,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.456722,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.466547,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.476660,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.486703,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.496731,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.506695,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.516696,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.526724,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.536712,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.546810,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.556683,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.566806,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.576678,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.586695,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.596754,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.606822,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.616658,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.626726,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.636756,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.646596,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.656662,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.666759,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.676678,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.686784,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.696703,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.706794,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.716728,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.726774,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.736782,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.746721,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.756751,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.766710,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.776746,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.786798,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.796665,0,2.07999992371,-3.5,0.0,1,0,0,0,0
2019/04/05/17:20:47.806775,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.816737,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.826650,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.836664,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.846647,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.856707,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.866618,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.876645,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.886765,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:47.896758,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.906662,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.916765,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.926772,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.936890,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.946689,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.956652,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:47.966731,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.976754,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:47.986721,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:47.996751,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:48.006558,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:48.016557,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:48.026791,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:48.036671,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:48.046720,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:48.056702,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:48.066681,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:48.076562,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:48.086698,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:48.096537,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:48.106751,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:48.116671,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:48.126698,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:48.136791,0,2.07999992371,-4.2,0.0,1,0,0,0,0
2019/04/05/17:20:48.146775,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:48.156756,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:48.166785,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:48.176723,0,2.07999992371,-3.6,0.0,1,0,0,0,0
2019/04/05/17:20:48.186499,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:48.196544,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:48.206755,0,2.07999992371,-4.0,0.0,1,0,0,0,0
2019/04/05/17:20:48.217068,0,2.07999992371,-3.8,0.0,1,0,0,0,0
2019/04/05/17:20:48.226739,0,2.07999992371,-4.0,0.0,1,0,0,0,0
