time,.accel_opening,.max_velocity,.steer_angle,.vehicle_velocity,.direction_switch,.light_signal,.left_winker,.right_winker,.hone_signal
2019/04/05/17:07:53.326748,127,2.0,-5.7357643635,0.0,0,0,0,0,0
2019/04/05/17:07:53.426646,127,2.0,-5.0,0.0,0,0,0,0,0
2019/04/05/17:07:53.526695,127,2.0,-4.2261826174,0.0,0,0,0,0,0
2019/04/05/17:07:53.626807,127,2.0,-3.4202014333,0.0,0,0,0,0,0
2019/04/05/17:07:53.726757,127,2.0,-2.588190451,0.0,0,0,0,0,0
2019/04/05/17:07:53.826753,127,2.0,-1.7364817767,0.0,0,0,0,0,0
2019/04/05/17:07:53.926637,127,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.026733,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.127388,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.227049,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.327381,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.426743,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.526701,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.626826,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.726848,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.826928,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:54.926758,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.026774,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.126843,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.226736,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.326701,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.426798,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.526628,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.626786,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.726804,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.826634,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:55.926818,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.026860,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.126750,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.226786,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.326757,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.426832,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.526743,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.626735,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.726801,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.826637,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:56.926834,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.026606,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.126727,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.226689,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.326709,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.426904,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.526893,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.626745,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.726735,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.826838,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:57.926794,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.026669,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.127336,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.226898,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.326813,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.426707,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.526742,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.626982,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.726758,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.826694,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:58.926699,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.026711,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.126755,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.226689,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.326838,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.427243,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.526880,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.627035,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.726828,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.826941,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:07:59.926776,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:08:00.026786,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:08:00.126800,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:08:00.226716,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:08:00.326714,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:08:00.426855,0,2.0,-0.8715574275,0.0,0,0,0,0,0
2019/04/05/17:08:00.526760,0,2.0,-0.8715574275,0.0,0,0,0,0,0
