time,.accel_opening,.max_velocity,.steer_angle,.vehicle_velocity,.direction_switch,.light_signal,.left_winker,.right_winker,.hone_signal
2019/04/05/17:07:38.726696,0,2.07999992371,-2.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.736593,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.746615,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.756597,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:38.766784,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.776657,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.786744,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.796705,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:38.806641,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.816736,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.826634,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.836631,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.846664,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.856670,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:38.866557,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.876574,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:38.886535,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.896636,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.906634,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:38.916527,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:38.926745,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:38.936737,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.946683,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:38.956776,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:38.966722,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.976593,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.986753,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:38.996479,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.006503,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.016579,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.026856,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.036788,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.046741,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.056895,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.066668,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.076566,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.086679,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.096537,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.106593,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.116580,0,2.07999992371,0.5,0.0,1,0,0,0,0
2019/04/05/17:07:39.126598,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.136697,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.146619,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.156645,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.166595,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.176673,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.186606,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.196608,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.206673,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.216687,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.226456,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.236738,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.246684,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.256627,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.266686,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.276564,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.286600,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.296787,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.306794,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.316659,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.326738,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.336764,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.346651,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.356692,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.366726,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.376789,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.386587,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.396681,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.406718,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.416721,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.426712,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.436654,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.446664,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.456593,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.466566,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.476574,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.486807,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.496632,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.506738,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.516584,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.526636,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.536715,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.546630,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.556637,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.566547,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.576660,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.586756,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.596649,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.606690,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.616805,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.626699,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.636664,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.646533,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.656700,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.666687,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.676686,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.686670,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.696754,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.706513,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.716531,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.726596,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.736529,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.746663,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.756551,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.766622,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.776761,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.786635,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.796539,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.806563,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.816617,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.826563,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.836795,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.846652,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.856493,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.866656,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.876551,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.886770,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.896680,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.906621,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:39.916549,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.926694,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:39.936620,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.946706,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.956702,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.966938,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:39.976603,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.986638,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:39.996659,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.006589,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.016574,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.026640,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.036525,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.046752,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:40.056645,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.066570,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.076641,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.086653,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.096752,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.106799,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.116631,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.126636,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.136586,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.146765,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.156780,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.166597,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/17:07:40.176568,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.186584,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.196729,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.206618,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.216653,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.226573,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.236750,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.246517,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/17:07:40.256705,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.266683,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.276692,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.286672,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.296491,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.306664,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.316680,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.326732,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.336706,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.346565,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.356572,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.366585,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.376649,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.386667,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.396646,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.406744,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.416806,0,2.07999992371,-0.5,0.0,1,0,0,0,0
2019/04/05/17:07:40.426752,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.436564,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.446725,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.456772,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.466771,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.476738,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.486724,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.496767,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.506589,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.516730,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.526587,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.536627,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.546561,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.556519,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.566526,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.576789,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.586530,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.596514,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.606738,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.616634,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.626750,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.636697,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.646731,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.656694,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.666782,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.676762,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.686811,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.696986,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.706733,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.716609,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.726495,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.736565,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.746691,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.756551,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.766574,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.776509,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.787028,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.796786,0,2.07999992371,-0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.806661,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.816739,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.826697,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.836575,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.846816,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.856652,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.866588,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.876732,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:40.886680,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.896712,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.906533,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.916625,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.926764,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:40.936514,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:40.946727,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:40.956752,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:40.966728,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:40.976799,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:40.986672,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:40.996784,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.006703,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.016652,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:41.026628,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:41.036847,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.046707,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.056703,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.066736,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.076616,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.086652,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.096539,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:41.106805,0,2.07999992371,-0.2,0.0,1,0,0,0,0
2019/04/05/17:07:41.116682,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.126704,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.136774,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.146598,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.156713,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.166742,0,2.07999992371,0.4,0.0,1,0,0,0,0
2019/04/05/17:07:41.176761,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.186720,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.196702,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.206993,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.216707,0,2.07999992371,-2.6645352591e-15,0.0,1,0,0,0,0
2019/04/05/17:07:41.226641,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.236675,0,2.07999992371,0.1,0.0,1,0,0,0,0
2019/04/05/17:07:41.246682,0,2.07999992371,0.1,0.0,1,0,0,0,0
