46.226866	127	2	0	0	0	0	0	0	0
46.326818	127	2	0	0	0	0	0	0	0
46.426773	127	2	0	0	0	0	0	0	0
46.526670	127	2	0	0	0	0	0	0	0
46.626659	127	2	0	0	0	0	0	0	0
46.726836	127	2	0	0	0	0	0	0	0
46.826827	127	2	0	0	0	0	0	0	0
46.926757	127	2	0.871557428	0	0	0	0	0	0
47.026745	127	2	1.736481777	0	0	0	0	0	0
47.126710	127	2	2.588190451	0	0	0	0	0	0
47.226733	127	2	3.420201433	0	0	0	0	0	0
47.326750	127	2	4.226182617	0	0	0	0	0	0
47.426695	127	2	5	0	0	0	0	0	0
47.526712	127	2	5.735764364	0	0	0	0	0	0
47.626817	127	2	6.427876097	0	0	0	0	0	0
47.726779	127	2	7.071067812	0	0	0	0	0	0
47.826794	127	2	7.660444431	0	0	0	0	0	0
47.926732	127	2	8.191520443	0	0	0	0	0	0
48.026892	127	2	8.660254038	0	0	0	0	0	0
48.126755	127	2	9.06307787	0	0	0	0	0	0
48.226711	127	2	9.396926208	0	0	0	0	0	0
48.326634	127	2.134601116	9.659258263	0	0	0	0	0	0
48.426717	127	2.379893303	9.84807753	0	0	0	0	0	0
48.526827	127	2.628991365	9.961946981	0	0	0	0	0	0
48.626960	127	2.880000114	10	0	0	0	0	0	0
48.726965	127	3.131008625	9.961946981	0	0	0	0	0	0
48.827196	127	3.380106688	9.84807753	0	0	0	0	0	0
48.926876	127	3.625398874	9.659258263	0	0	0	0	0	0
49.026672	127	3.865018129	9.396926208	0	0	0	0	0	0
49.126932	127	4.097140789	9.06307787	0	0	0	0	0	0
49.226774	127	4.320000172	8.660254038	0	0	0	0	0	0
49.326779	127	4.531899929	8.191520443	0	0	0	0	0	0
49.427138	127	4.731228352	7.660444431	0	0	0	0	0	0
49.526720	127	4.916467667	7.071067812	0	0	0	0	0	0
49.626874	127	5.086207867	6.427876097	0	0	0	0	0	0
49.726740	127	5.239157677	5.735764364	0	0	0	0	0	0
49.826732	127	5.374153137	5	0	0	0	0	0	0
49.926700	127	5.490166664	4.226182617	0	0	0	0	0	0
50.026713	127	5.586314678	3.420201433	0	0	0	0	0	0
50.126769	127	5.661866188	2.588190451	0	0	0	0	0	0
50.226785	127	5.716246128	1.736481777	0	0	0	0	0	0
50.326683	127	5.749040604	0.871557428	0	0	0	0	0	0
50.426858	127	5.760000229	0	0	0	0	0	0	0
50.526746	127	5.749040604	-0.871557428	0	0	0	0	0	0
50.626932	127	5.716246128	-1.736481777	0	0	0	0	0	0
50.726666	127	5.661866188	-2.588190451	0	0	0	0	0	0
50.826701	127	5.586314678	-3.420201433	0	0	0	0	0	0
50.926736	127	5.490166664	-4.226182617	0	0	0	0	0	0
51.026729	127	5.374153137	-5	0	0	0	0	0	0
51.126824	127	5.239157677	-5.735764364	0	0	0	0	0	0
51.226705	127	5.086207867	-6.427876097	0	0	0	0	0	0
51.326823	127	4.916467667	-7.071067812	0	0	0	0	0	0
51.426828	127	4.731228352	-7.660444431	0	0	0	0	0	0
51.527107	127	4.531899929	-8.191520443	0	0	0	0	0	0
51.626945	127	4.320000172	-8.660254038	0	0	0	0	0	0
51.726717	127	4.097140789	-9.06307787	0	0	0	0	0	0
51.826723	127	3.865018129	-9.396926208	0	0	0	0	0	0
51.926784	127	3.625398874	-9.659258263	0	0	0	0	0	0
52.026666	127	3.380106688	-9.84807753	0	0	0	0	0	0
52.126741	127	3.131008625	-9.961946981	0	0	0	0	0	0
52.226832	127	2.880000114	-10	0	0	0	0	0	0
52.326691	127	2.628991365	-9.961946981	0	0	0	0	0	0
52.427024	127	2.379893303	-9.84807753	0	0	0	0	0	0
52.526732	127	2.134601116	-9.659258263	0	0	0	0	0	0
52.626728	127	2	-9.396926208	0	0	0	0	0	0
52.726850	127	2	-9.06307787	0	0	0	0	0	0
52.826775	127	2	-8.660254038	0	0	0	0	0	0
52.926736	127	2	-8.191520443	0	0	0	0	0	0
53.026792	127	2	-7.660444431	0	0	0	0	0	0
53.126681	127	2	-7.071067812	0	0	0	0	0	0
53.226759	127	2	-6.427876097	0	0	0	0	0	0
53.326748	127	2	-5.735764364	0	0	0	0	0	0
53.426646	127	2	-5	0	0	0	0	0	0
53.526695	127	2	-4.226182617	0	0	0	0	0	0
53.626807	127	2	-3.420201433	0	0	0	0	0	0
53.726757	127	2	-2.588190451	0	0	0	0	0	0
53.826753	127	2	-1.736481777	0	0	0	0	0	0
53.926637	127	2	-0.871557428	0	0	0	0	0	0
54.026733	0	2	-0.871557428	0	0	0	0	0	0
54.127388	0	2	-0.871557428	0	0	0	0	0	0
54.227049	0	2	-0.871557428	0	0	0	0	0	0
54.327381	0	2	-0.871557428	0	0	0	0	0	0
54.426743	0	2	-0.871557428	0	0	0	0	0	0
54.526701	0	2	-0.871557428	0	0	0	0	0	0
54.626826	0	2	-0.871557428	0	0	0	0	0	0
54.726848	0	2	-0.871557428	0	0	0	0	0	0
54.826928	0	2	-0.871557428	0	0	0	0	0	0
54.926758	0	2	-0.871557428	0	0	0	0	0	0
55.026774	0	2	-0.871557428	0	0	0	0	0	0
55.126843	0	2	-0.871557428	0	0	0	0	0	0
55.226736	0	2	-0.871557428	0	0	0	0	0	0
55.326701	0	2	-0.871557428	0	0	0	0	0	0
55.426798	0	2	-0.871557428	0	0	0	0	0	0
55.526628	0	2	-0.871557428	0	0	0	0	0	0
55.626786	0	2	-0.871557428	0	0	0	0	0	0
55.726804	0	2	-0.871557428	0	0	0	0	0	0
55.826634	0	2	-0.871557428	0	0	0	0	0	0
55.926818	0	2	-0.871557428	0	0	0	0	0	0
56.026860	0	2	-0.871557428	0	0	0	0	0	0
56.126750	0	2	-0.871557428	0	0	0	0	0	0
56.226786	0	2	-0.871557428	0	0	0	0	0	0
56.326757	0	2	-0.871557428	0	0	0	0	0	0
56.426832	0	2	-0.871557428	0	0	0	0	0	0
56.526743	0	2	-0.871557428	0	0	0	0	0	0
56.626735	0	2	-0.871557428	0	0	0	0	0	0
56.726801	0	2	-0.871557428	0	0	0	0	0	0
56.826637	0	2	-0.871557428	0	0	0	0	0	0
56.926834	0	2	-0.871557428	0	0	0	0	0	0
57.026606	0	2	-0.871557428	0	0	0	0	0	0
57.126727	0	2	-0.871557428	0	0	0	0	0	0
57.226689	0	2	-0.871557428	0	0	0	0	0	0
57.326709	0	2	-0.871557428	0	0	0	0	0	0
57.426904	0	2	-0.871557428	0	0	0	0	0	0
57.526893	0	2	-0.871557428	0	0	0	0	0	0
57.626745	0	2	-0.871557428	0	0	0	0	0	0
57.726735	0	2	-0.871557428	0	0	0	0	0	0
57.826838	0	2	-0.871557428	0	0	0	0	0	0
57.926794	0	2	-0.871557428	0	0	0	0	0	0
58.026669	0	2	-0.871557428	0	0	0	0	0	0
58.127336	0	2	-0.871557428	0	0	0	0	0	0
58.226898	0	2	-0.871557428	0	0	0	0	0	0
58.326813	0	2	-0.871557428	0	0	0	0	0	0
58.426707	0	2	-0.871557428	0	0	0	0	0	0
58.526742	0	2	-0.871557428	0	0	0	0	0	0
58.626982	0	2	-0.871557428	0	0	0	0	0	0
58.726758	0	2	-0.871557428	0	0	0	0	0	0
58.826694	0	2	-0.871557428	0	0	0	0	0	0
58.926699	0	2	-0.871557428	0	0	0	0	0	0
59.026711	0	2	-0.871557428	0	0	0	0	0	0
59.126755	0	2	-0.871557428	0	0	0	0	0	0
59.226689	0	2	-0.871557428	0	0	0	0	0	0
59.326838	0	2	-0.871557428	0	0	0	0	0	0
59.427243	0	2	-0.871557428	0	0	0	0	0	0
59.526880	0	2	-0.871557428	0	0	0	0	0	0
59.627035	0	2	-0.871557428	0	0	0	0	0	0
59.726828	0	2	-0.871557428	0	0	0	0	0	0
59.826941	0	2	-0.871557428	0	0	0	0	0	0
59.926776	0	2	-0.871557428	0	0	0	0	0	0
60.026786	0	2	-0.871557428	0	0	0	0	0	0
60.126800	0	2	-0.871557428	0	0	0	0	0	0
60.226716	0	2	-0.871557428	0	0	0	0	0	0
60.326714	0	2	-0.871557428	0	0	0	0	0	0
60.426855	0	2	-0.871557428	0	0	0	0	0	0
60.526760	0	2	-0.871557428	0	0	0	0	0	0
